Date,Close,High,Low,Open,Volume
2022-12-21,16.484498977661133,16.610374338355122,16.08589779725307,16.097886834196,325025000
2022-12-22,15.323660850524902,16.121862595151498,14.867118068515888,16.077905969874042,565045000
2022-12-23,15.19079303741455,15.323659446874593,14.868116110553647,15.180802809610176,349326000
2022-12-27,14.106879234313965,15.084900321940324,14.04194370104502,15.058926299176873,464902000
2022-12-28,14.02196216583252,14.247735964571142,13.870113761600244,13.913070976241796,351066000
2022-12-29,14.588396072387695,14.668315992800219,14.212772636992952,14.387597820165574,354923000
2022-12-30,14.599384307861328,14.614368696054798,14.218764842042592,14.319663660456738,310490000
2023-01-03,14.300683975219727,14.981003655234762,14.081903121676092,14.836148204062967,401277000
2023-01-04,14.734249114990234,14.838145196007998,14.226757745256368,14.552431925929696,431324000
2023-01-05,14.250734329223633,14.549435094565505,14.13385075828424,14.476508145483907,389168000
2023-01-06,14.844139099121094,14.994988100578038,14.019964406631336,14.459523925052371,405044000
2023-01-09,15.612372398376465,16.039943899153194,15.1258589291099,15.268716532503397,504231000
2023-01-10,15.89309024810791,15.9460367412462,15.456527005264633,15.491491850303234,384101000
2023-01-11,15.98499584197998,16.01196926439592,15.547434187787319,15.824157569436228,353285000
2023-01-12,16.49448585510254,16.620359284778843,15.476504976085742,16.083897626620722,551409000
2023-01-13,16.882099151611328,16.905076865313244,16.148833986111153,16.261719936070204,447287000
2023-01-17,17.68429946899414,17.71027444723034,16.882102890181493,16.882102890181493,511102000
2023-01-18,17.3596248626709,17.855127276963216,17.264718637422014,17.649333889444033,439624000
2023-01-19,16.748231887817383,17.17980093611209,16.714267402001692,17.018960755905177,452932000
2023-01-20,17.82115936279297,17.838142558730407,16.808173556686363,16.993986450014212,564967000
2023-01-23,19.17380714416504,19.22575518813864,17.80018219062393,18.045934566497856,655163000
2023-01-24,19.245731353759766,19.47550276564291,18.801176728770063,18.808169697179686,496204000
2023-01-25,19.30367660522461,19.350630488500357,18.561419588158877,18.894086765066024,449537000
2023-01-26,19.782196044921875,20.14583232825715,19.258719930188406,19.681297222805807,489535000
2023-01-27,20.344633102416992,20.607370568656833,19.385594095701595,19.442536298366885,542142000
2023-01-30,19.142839431762695,20.11986020617036,19.13085039471645,19.930051570390866,488611000
2023-01-31,19.5174617767334,19.667311381220713,18.931048939885837,19.150828232771158,498017000
2023-02-01,20.922056198120117,21.17080582248784,19.591387567845597,19.671307485536968,660477000
2023-02-02,21.687292098999023,21.927051886540376,20.679302158936718,20.979001417003055,564276000
2023-02-03,21.07889747619629,21.723252844703303,20.768207695861946,20.978997108875344,429366000
2023-02-06,21.06791114807129,21.54842912938245,20.76521275361375,20.78519321039508,452197000
2023-02-07,22.150829315185547,22.236743764926906,21.128851507395858,21.360619878712374,664150000
2023-02-08,22.18279266357422,22.85511993042836,21.985989180590057,22.364609852385264,559651000
2023-02-09,22.31466293334961,22.996980498584975,22.097880878059367,22.583394939904977,523876000
2023-02-10,21.243732452392578,22.05591910392087,20.790187926657033,21.668308556927258,550737000
2023-02-13,21.766206741333008,22.02594690595999,20.941032731329045,21.51645680289639,474919000
2023-02-14,22.948026657104492,23.025947762746878,21.344630419532418,21.556418285015024,675474000
2023-02-15,22.74123191833496,22.832140505930372,22.083890994896432,22.526446803874055,420575000
2023-02-16,21.979997634887695,22.52744803558797,21.905071876709787,22.110865240742353,412026000
2023-02-17,21.36661148071289,21.71825874769265,20.95402439345479,21.609368499758,465888000
2023-02-21,20.63434410095215,21.472503832330847,20.597380448319672,20.97899838851901,410015000
2023-02-22,20.733243942260742,21.082894293531137,20.400576787707934,20.686291967581294,513184000
2023-02-23,23.640335083007812,23.864112008367524,23.001974156806483,23.41656006308935,1117995000
2023-02-24,23.262714385986328,23.450528025821583,22.92405457439787,23.201776465429027,589716000
2023-02-27,23.477493286132812,23.856113913208368,23.430541317778875,23.646324873974233,452994000
2023-02-28,23.19278335571289,23.801175507716838,23.182793127166743,23.348627491238524,455963000
2023-03-01,22.6752986907959,23.2327411745783,22.485488184590242,23.168804101489602,460026000
2023-03-02,23.290687561035156,23.356621552541057,22.40956950132526,22.465515168597022,389415000
2023-03-03,23.866111755371094,23.87610198501407,23.106871451478042,23.29668200381167,412393000
2023-03-06,23.530447006225586,24.22375134917666,23.463512664360874,23.867109901704033,437429000
2023-03-07,23.268665313720703,24.10497029022773,23.221703451056463,23.580406551075267,515154000
2023-03-08,24.160921096801758,24.179906326422394,23.4045497011768,23.467497114785473,513573000
2023-03-09,23.416536331176758,24.433690492678082,23.363578947056098,24.15492097788689,501257000
2023-03-10,22.945926666259766,23.607377500468253,22.70712484655735,23.3895581478256,474866000
2023-03-13,22.94692611694336,23.278651119523722,22.278483008632293,22.73310505047063,421890000
2023-03-14,24.043018341064453,24.198888939320003,23.440518418628685,23.476489729466003,474910000
2023-03-15,24.207881927490234,24.265832423154546,23.340602676375205,23.741268759575973,524486000
2023-03-16,25.519790649414062,25.56675059825911,23.874157083100002,24.007047963864338,583253000
2023-03-17,25.70363998413086,26.37708012413153,25.646686200323746,25.960426557252433,848547000
2023-03-20,25.878488540649414,26.00238610210818,25.109127601806946,25.593725398025104,432747000
2023-03-21,26.177244186401367,26.370084715171625,25.359924553123577,26.158260863210074,547408000
2023-03-22,26.446022033691406,27.566091472465203,26.215212950904103,26.40305656588551,797295000
2023-03-23,27.168420791625977,27.476165594948146,26.66783736695665,27.092483687984217,564889000
2023-03-24,26.756763458251953,27.14444177136707,26.333115738961876,27.008555018771276,454920000
2023-03-27,26.50897216796875,26.97758263278237,26.34310962735661,26.814717860535694,361026000
2023-03-28,26.38806915283203,26.490984262629247,25.828534706856463,26.425039083852294,356104000
2023-03-29,26.961591720581055,27.055513525700643,26.57491395467883,26.80272526365729,393694000
2023-03-30,27.360261917114258,27.476166724602162,27.07949510855174,27.206390462009303,364516000
2023-03-31,27.753936767578125,27.81088864682582,27.08249385497251,27.11746464148687,433933000
2023-04-03,27.941776275634766,27.97674705699484,27.31329892606636,27.486155591511658,398716000
2023-04-04,27.430198669433594,27.97674525566726,27.284320017791455,27.942773097172072,368592000
2023-04-05,26.858678817749023,26.975580335763187,26.37308232607004,26.806721952265576,515015000
2023-04-06,27.014549255371094,27.057512816555565,26.40505518671545,26.561924402993725,397654000
2023-04-10,27.55609703063965,27.598061968083517,26.64685290782655,26.800724345120734,395279000
2023-04-11,27.146438598632812,27.76692318959248,27.103473133288535,27.700978013397847,314378000
2023-04-12,26.47300148010254,27.445193150748228,26.426039620920893,27.347274949110663,446259000
